,mahalle,sokak,yil,rayic
4398,ESENTEPE,KÖPRÜLÜ,2018,3000
4399,ESENTEPE,MAHMUT MUHTAR,2018,6720
4400,ESENTEPE,MATBUAT,2018,7560
4401,ESENTEPE,MEHMET ALİ ÜLGEN,2018,6720
4402,ESENTEPE,MİTHAT ULU ÜNLÜ,2018,7560
4403,ESENTEPE,MUZAFFER GÖKSENİN,2018,6720
4404,ESENTEPE,MUZAFFER TUĞSAVUL,2018,6720
4405,ESENTEPE,MÜSELLES,2018,18000
4406,ESENTEPE,MÜSELLES,2018,30600
4407,ESENTEPE,MÜŞİR ABDULLAH,2018,6720
4408,ESENTEPE,MÜŞİR DERVİŞ İBRAHİM,2018,6720
4409,ESENTEPE,MÜŞİR İSMAİL HAKKI,2018,6720
4410,ESENTEPE,OTO,2018,8000
4411,ESENTEPE,OTO,2018,27600
4412,ESENTEPE,OTO,2018,33660
4413,ESENTEPE,OYA,2018,18000
4414,ESENTEPE,RESSAMLAR,2018,4200
4415,ESENTEPE,RIDVAN KORAL,2018,6720
4416,ESENTEPE,SAĞLAM FİKİR ARALIĞI,2018,7560
4417,ESENTEPE,SAĞLAM FİKİR,2018,7560
4418,ESENTEPE,SALİH TOZAN,2018,5880
4419,ESENTEPE,SALİH TOZAN,2018,10800
4420,ESENTEPE,ŞAİRLER,2018,2400
4421,ESENTEPE,ŞEHİT ÜSTEĞMEN MEHMET GÖNENÇ,2018,6000
4422,ESENTEPE,ŞENLİK,2018,2400
4423,ESENTEPE,TALAT PAŞA,2018,25500
4424,ESENTEPE,TEVFİK ERDÖNMEZ PAŞA,2018,6720
4425,ESENTEPE,VİLLA,2018,11700
4426,ESENTEPE,YAZARLAR,2018,7560
4427,ESENTEPE,YAZARLAR,2018,25200
4428,ESENTEPE,YILDIZ POSTA,2018,15300
4429,ESENTEPE,YUVAM,2018,6720
4430,ESENTEPE,YÜZBAŞI KAYA ALDOĞAN,2018,7560
4431,ESENTEPE,ZİNCİRLİDERE,2018,4200
4432,ESENTEPE,"1956 ADA, 44 PARSEL",2017,10090.97
4433,ESENTEPE,23 TEMMUZ,2017,7063.69
4434,ESENTEPE,2. KESKİN KALEM,2017,3924.28
4435,ESENTEPE,ALİ KAYA,2017,31450.2
4436,ESENTEPE,ALİ KAYA,2017,17939.51
4437,ESENTEPE,ATOM,2017,3924.28
4438,ESENTEPE,AVNİ DİLLİGİL,2017,5493.98
4439,ESENTEPE,BAHAR,2017,2803.06
4440,ESENTEPE,BARBAROS BULVARI,2017,31450.2
4441,ESENTEPE,BÜYÜKDERE,2017,33636.57
4442,ESENTEPE,BÜYÜKDERE,2017,31450.2
4443,ESENTEPE,BÜYÜKDERE,2017,28591.09
4444,ESENTEPE,BÜYÜKDERE,2017,36215.37
4445,ESENTEPE,BÜYÜKDERE,2017,23545.6
4446,ESENTEPE,BÜYÜKDERE,2017,25788.04
4447,ESENTEPE,CEMİL CAHİT TOYDEMİR,2017,6278.83
4448,ESENTEPE,DEDE KORKUT,2017,2803.06
4449,ESENTEPE,DEREBOYU,2017,3924.28
4450,ESENTEPE,DERGİLER,2017,7063.69
4451,ESENTEPE,ECZA,2017,4484.87
4452,ESENTEPE,FAZIL BİLGE,2017,6278.83
4453,ESENTEPE,FEZA,2017,2803.06
4454,ESENTEPE,GÖNÜL 1,2017,3139.41
4455,ESENTEPE,HABERLER,2017,7063.69
4456,ESENTEPE,HARMAN 1,2017,31450.2
4457,ESENTEPE,HARMAN 1,2017,23825.9
4458,ESENTEPE,HİKAYE,2017,7063.69
4459,ESENTEPE,İRFAN BAŞTUĞ PAŞA,2017,5045.49
4460,ESENTEPE,İSMET İNÖNÜ,2017,23825.9
4461,ESENTEPE,İZZETTİN ÇALIŞLAR,2017,4765.18
4462,ESENTEPE,KARDEŞLER,2017,2803.06
4463,ESENTEPE,KASAP,2017,16818.29
4464,ESENTEPE,KELEBEK ÇIKMAZI,2017,7063.69
4465,ESENTEPE,KESKİN KALEM,2017,7063.69
4466,ESENTEPE,KIR GÜLÜ,2017,2803.06
4467,ESENTEPE,KIR GÜLÜ,2017,23545.6
4468,ESENTEPE,KORE ŞEHİTLERİ,2017,22424.38
4469,ESENTEPE,KORE ŞEHİTLERİ,2017,7063.69
4470,ESENTEPE,KÖPRÜLÜ,2017,2803.06
4471,ESENTEPE,MAHMUT MUHTAR,2017,6278.83
4472,ESENTEPE,MATBUAT,2017,7063.69
4473,ESENTEPE,MEHMET ALİ ÜLGEN,2017,6278.83
4474,ESENTEPE,MİTHAT ULU ÜNLÜ,2017,7063.69
4475,ESENTEPE,MUZAFFER GÖKSENİN,2017,6278.83
4476,ESENTEPE,MUZAFFER TUĞSAVUL,2017,6278.83
4477,ESENTEPE,MÜSELLES,2017,16818.29
4478,ESENTEPE,MÜSELLES,2017,28591.09
4479,ESENTEPE,MÜŞİR ABDULLAH,2017,6278.83
4480,ESENTEPE,MÜŞİR DERVİŞ İBRAHİM,2017,6278.83
4481,ESENTEPE,MÜŞİR İSMAİL HAKKI,2017,6278.83
4482,ESENTEPE,OTO,2017,25788.04
4483,ESENTEPE,OTO,2017,5493.98
4484,ESENTEPE,OYA,2017,16818.29
4485,ESENTEPE,RESSAMLAR,2017,3924.28
4486,ESENTEPE,RIDVAN KORAL,2017,6278.83
4487,ESENTEPE,SAĞLAM FİKİR,2017,7063.69
4488,ESENTEPE,SAĞLAM FİKİR ARALIĞI,2017,7063.69
4489,ESENTEPE,SALİH TOZAN,2017,10090.97
4490,ESENTEPE,SALİH TOZAN,2017,5493.98
4491,ESENTEPE,ŞAİRLER,2017,2242.44
4492,ESENTEPE,ŞEHİT ÜSTEĞMEN MEHMET GÖNENÇ,2017,5606.09
4493,ESENTEPE,ŞENLİK,2017,2242.44
4494,ESENTEPE,TALAT PAŞA,2017,23825.9
4495,ESENTEPE,TEVFİK ERDÖNMEZ PAŞA,2017,6278.83
4496,ESENTEPE,VİLLA,2017,10931.89
4497,ESENTEPE,YAZARLAR,2017,23545.6
4498,ESENTEPE,YAZARLAR,2017,7063.69
4499,ESENTEPE,YILDIZ POSTA,2017,14295.54
4500,ESENTEPE,YUVAM,2017,6278.83
4501,ESENTEPE,YÜZBAŞI KAYA ALDOĞAN,2017,7063.69
4502,ESENTEPE,ZİNCİRLİDERE,2017,3924.28
4503,ESENTEPE,"1956 ADA, 44 PARSEL",2016,9718.74
4504,ESENTEPE,23 TEMMUZ,2016,6803.13
4505,ESENTEPE,2. KESKİN KALEM,2016,3779.52
4506,ESENTEPE,ALİ KAYA,2016,17277.77
4507,ESENTEPE,ALİ KAYA,2016,30290.09
4508,ESENTEPE,ATOM,2016,3779.52
4509,ESENTEPE,AVNİ DİLLİGİL,2016,5291.32
4510,ESENTEPE,BAHAR,2016,2699.66
4511,ESENTEPE,BARBAROS BULVARI,2016,30290.09
4512,ESENTEPE,BÜYÜKDERE,2016,32395.81
4513,ESENTEPE,BÜYÜKDERE,2016,22677.07
4514,ESENTEPE,BÜYÜKDERE,2016,34879.49
4515,ESENTEPE,BÜYÜKDERE,2016,30290.09
4516,ESENTEPE,BÜYÜKDERE,2016,24836.79
4517,ESENTEPE,BÜYÜKDERE,2016,27536.44
4518,ESENTEPE,CEMİL CAHİT TOYDEMİR,2016,6047.22
4519,ESENTEPE,DEDE KORKUT,2016,2699.66
4520,ESENTEPE,DEREBOYU,2016,3779.52
4521,ESENTEPE,DERGİLER,2016,6803.13
4522,ESENTEPE,ECZA,2016,4319.44
4523,ESENTEPE,FAZIL BİLGE,2016,6047.22
4524,ESENTEPE,FEZA,2016,2699.66
4525,ESENTEPE,GÖNÜL 1,2016,3023.61
4526,ESENTEPE,HABERLER,2016,6803.13
4527,ESENTEPE,HARMAN 1,2016,30290.09
4528,ESENTEPE,HARMAN 1,2016,22947.03
4529,ESENTEPE,HİKAYE,2016,6803.13
4530,ESENTEPE,İRFAN BAŞTUĞ PAŞA,2016,4859.38
4531,ESENTEPE,İSMET İNÖNÜ,2016,22947.03
4532,ESENTEPE,İZZETTİN ÇALIŞLAR,2016,4589.41
4533,ESENTEPE,KARDEŞLER,2016,2699.66
4534,ESENTEPE,KASAP,2016,16197.91
4535,ESENTEPE,KELEBEK ÇIKMAZI,2016,6803.13
4536,ESENTEPE,KESKİN KALEM,2016,6803.13
4537,ESENTEPE,KIR GÜLÜ,2016,22677.07
4538,ESENTEPE,KIR GÜLÜ,2016,2699.66
4539,ESENTEPE,KORE ŞEHİTLERİ,2016,21597.21
4540,ESENTEPE,KORE ŞEHİTLERİ,2016,6803.13
4541,ESENTEPE,KÖPRÜLÜ,2016,2699.66
4542,ESENTEPE,MAHMUT MUHTAR,2016,6047.22
4543,ESENTEPE,MATBUAT,2016,6803.13
4544,ESENTEPE,MEHMET ALİ ÜLGEN,2016,6047.22
4545,ESENTEPE,MİTHAT ULU ÜNLÜ,2016,6803.13
4546,ESENTEPE,MUZAFFER GÖKSENİN,2016,6047.22
4547,ESENTEPE,MUZAFFER TUĞSAVUL,2016,6047.22
4548,ESENTEPE,MÜSELLES,2016,16197.91
4549,ESENTEPE,MÜSELLES,2016,27536.44
4550,ESENTEPE,MÜŞİR ABDULLAH,2016,6047.22
4551,ESENTEPE,MÜŞİR DERVİŞ İBRAHİM,2016,6047.22
4552,ESENTEPE,MÜŞİR İSMAİL HAKKI,2016,6047.22
4553,ESENTEPE,OTO,2016,24836.79
4554,ESENTEPE,OTO,2016,5291.32
4555,ESENTEPE,OYA,2016,16197.91
4556,ESENTEPE,RESSAMLAR,2016,3779.52
4557,ESENTEPE,RIDVAN KORAL,2016,6047.22
4558,ESENTEPE,SAĞLAM FİKİR ARALIĞI,2016,6803.13
4559,ESENTEPE,SAĞLAM FİKİR,2016,6803.13
4560,ESENTEPE,SALİH TOZAN,2016,9718.74
4561,ESENTEPE,SALİH TOZAN,2016,5291.32
4562,ESENTEPE,ŞAİRLER,2016,2159.72
4563,ESENTEPE,ŞEHİT ÜSTEĞMEN MEHMET GÖNENÇ,2016,5399.3
4564,ESENTEPE,ŞENLİK,2016,2159.72
4565,ESENTEPE,TALAT PAŞA,2016,22947.03
4566,ESENTEPE,TEVFİK ERDÖNMEZ PAŞA,2016,6047.22
4567,ESENTEPE,VİLLA,2016,10528.64
4568,ESENTEPE,YAZARLAR,2016,22677.07
4569,ESENTEPE,YAZARLAR,2016,6803.13
4570,ESENTEPE,YILDIZ POSTA,2016,13768.22
4571,ESENTEPE,YUVAM,2016,6047.22
4572,ESENTEPE,YÜZBAŞI KAYA ALDOĞAN,2016,6803.13
4573,ESENTEPE,ZİNCİRLİDERE,2016,3779.52
4574,ESENTEPE,"1956 ADA, 44 PARSEL",2015,9454.95
4575,ESENTEPE,23 TEMMUZ,2015,6618.47
4576,ESENTEPE,2. KESKİN KALEM,2015,3676.93
4577,ESENTEPE,ALİ KAYA,2015,16808.8
4578,ESENTEPE,ALİ KAYA,2015,29467.93
4579,ESENTEPE,ATOM,2015,3676.93
4580,ESENTEPE,AVNİ DİLLİGİL,2015,5147.7
4581,ESENTEPE,BAHAR,2015,2626.38
4582,ESENTEPE,BARBAROS BULVARI,2015,29467.93
4583,ESENTEPE,BÜYÜKDERE,2015,31516.5
4584,ESENTEPE,BÜYÜKDERE,2015,22061.55
4585,ESENTEPE,BÜYÜKDERE,2015,29467.93
4586,ESENTEPE,BÜYÜKDERE,2015,33932.77
4587,ESENTEPE,BÜYÜKDERE,2015,26789.03
4588,ESENTEPE,BÜYÜKDERE,2015,24162.65
4589,ESENTEPE,CEMİL CAHİT TOYDEMİR,2015,5883.08
4590,ESENTEPE,DEDE KORKUT,2015,2626.38
4591,ESENTEPE,DEREBOYU,2015,3676.93
4592,ESENTEPE,DERGİLER,2015,6618.47
4593,ESENTEPE,ECZA,2015,4202.2
4594,ESENTEPE,FAZIL BİLGE,2015,5883.08
4595,ESENTEPE,FEZA,2015,2626.38
4596,ESENTEPE,GÖNÜL 1,2015,2941.54
4597,ESENTEPE,HABERLER,2015,6618.47
4598,ESENTEPE,HARMAN 1,2015,29467.93
4599,ESENTEPE,HARMAN 1,2015,22324.19
4600,ESENTEPE,HİKAYE,2015,6618.47
4601,ESENTEPE,İRFAN BAŞTUĞ PAŞA,2015,4727.48
4602,ESENTEPE,İSMET İNÖNÜ,2015,22324.19
4603,ESENTEPE,İZZETTİN ÇALIŞLAR,2015,4464.84
4604,ESENTEPE,KARDEŞLER,2015,2626.38
4605,ESENTEPE,KASAP,2015,15758.25
4606,ESENTEPE,KELEBEK ÇIKMAZI,2015,6618.47
4607,ESENTEPE,KESKİN KALEM,2015,6618.47
4608,ESENTEPE,KIR GÜLÜ,2015,2626.38
4609,ESENTEPE,KIR GÜLÜ,2015,22061.55
4610,ESENTEPE,KORE ŞEHİTLERİ,2015,6618.47
4611,ESENTEPE,KORE ŞEHİTLERİ,2015,21011
4612,ESENTEPE,KÖPRÜLÜ,2015,2626.38
4613,ESENTEPE,MAHMUT MUHTAR,2015,5883.08
4614,ESENTEPE,MATBUAT,2015,6618.47
4615,ESENTEPE,MEHMET ALİ ÜLGEN,2015,5883.08
4616,ESENTEPE,MİTHAT ULU ÜNLÜ,2015,6618.47
4617,ESENTEPE,MUZAFFER GÖKSENİN,2015,5883.08
4618,ESENTEPE,MUZAFFER TUĞSAVUL,2015,5883.08
4619,ESENTEPE,MÜSELLES,2015,15758.25
4620,ESENTEPE,MÜSELLES,2015,26789.03
4621,ESENTEPE,MÜŞİR ABDULLAH,2015,5883.08
4622,ESENTEPE,MÜŞİR DERVİŞ İBRAHİM,2015,5883.08
4623,ESENTEPE,MÜŞİR İSMAİL HAKKI,2015,5883.08
4624,ESENTEPE,OTO,2015,24162.65
4625,ESENTEPE,OTO,2015,5147.7
4626,ESENTEPE,OYA,2015,15758.25
4627,ESENTEPE,RESSAMLAR,2015,3676.93
4628,ESENTEPE,RIDVAN KORAL,2015,5883.08
4629,ESENTEPE,SAĞLAM FİKİR ARALIĞI,2015,6618.47
4630,ESENTEPE,SAĞLAM FİKİR,2015,6618.47
4631,ESENTEPE,SALİH TOZAN,2015,9454.95
4632,ESENTEPE,SALİH TOZAN,2015,5147.7
4633,ESENTEPE,ŞAİRLER,2015,2101.1
4634,ESENTEPE,ŞEHİT ÜSTEĞMEN MEHMET GÖNENÇ,2015,5252.75
4635,ESENTEPE,ŞENLİK,2015,2101.1
4636,ESENTEPE,TALAT PAŞA,2015,22324.19
4637,ESENTEPE,TEVFİK ERDÖNMEZ PAŞA,2015,5883.08
4638,ESENTEPE,VİLLA,2015,10242.86
4639,ESENTEPE,YAZARLAR,2015,6618.47
4640,ESENTEPE,YAZARLAR,2015,22061.55
4641,ESENTEPE,YILDIZ POSTA,2015,13394.51
4642,ESENTEPE,YUVAM,2015,5883.08
4643,ESENTEPE,YÜZBAŞI KAYA ALDOĞAN,2015,6618.47
4644,ESENTEPE,ZİNCİRLİDERE,2015,3676.93
4645,ESENTEPE,"1956 ADA, 44 PARSEL",2014,9000
4646,ESENTEPE,23 TEMMUZ,2014,6300
4647,ESENTEPE,2. KESKİN KALEM,2014,3500
4648,ESENTEPE,ALİ KAYA,2014,16000
4649,ESENTEPE,ALİ KAYA,2014,28050
4650,ESENTEPE,ATOM,2014,3500
4651,ESENTEPE,AVNİ DİLLİGİL,2014,4900
4652,ESENTEPE,BAHAR,2014,2500
4653,ESENTEPE,BARBAROS BULVARI,2014,28050
4654,ESENTEPE,BÜYÜKDERE,2014,30000
4655,ESENTEPE,BÜYÜKDERE,2014,28050
4656,ESENTEPE,BÜYÜKDERE,2014,32300
4657,ESENTEPE,BÜYÜKDERE,2014,25500
4658,ESENTEPE,BÜYÜKDERE,2014,23000
4659,ESENTEPE,BÜYÜKDERE,2014,21000
4660,ESENTEPE,CEMİL CAHİT TOYDEMİR,2014,5600
4661,ESENTEPE,DEDE KORKUT,2014,2500
4662,ESENTEPE,DEREBOYU,2014,3500
4663,ESENTEPE,DERGİLER,2014,6300
4664,ESENTEPE,ECZA,2014,4000
4665,ESENTEPE,FAZIL BİLGE,2014,5600
4666,ESENTEPE,FEZA,2014,2500
4667,ESENTEPE,GÖNÜL 1,2014,2800
4668,ESENTEPE,HABERLER,2014,6300
4669,ESENTEPE,HARMAN 1,2014,21250
4670,ESENTEPE,HARMAN 1,2014,28050
4671,ESENTEPE,HİKAYE,2014,6300
4672,ESENTEPE,İRFAN BAŞTUĞ PAŞA,2014,4500
4673,ESENTEPE,İSMET İNÖNÜ,2014,21250
4674,ESENTEPE,İZZETTİN ÇALIŞLAR,2014,4250
4675,ESENTEPE,KARDEŞLER,2014,2500
4676,ESENTEPE,KASAP,2014,15000
4677,ESENTEPE,KELEBEK ÇIKMAZI,2014,6300
4678,ESENTEPE,KESKİN KALEM,2014,6300
4679,ESENTEPE,KIR GÜLÜ,2014,2500
4680,ESENTEPE,KIR GÜLÜ,2014,21000
4681,ESENTEPE,KORE ŞEHİTLERİ,2014,20000
4682,ESENTEPE,KORE ŞEHİTLERİ,2014,6300
4683,ESENTEPE,KÖPRÜLÜ,2014,2500
4684,ESENTEPE,MAHMUT MUHTAR,2014,5600
4685,ESENTEPE,MATBUAT,2014,6300
4686,ESENTEPE,MEHMET ALİ ÜLGEN,2014,5600
4687,ESENTEPE,MİTHAT ULU ÜNLÜ,2014,6300
4688,ESENTEPE,MUZAFFER GÖKSENİN,2014,5600
4689,ESENTEPE,MUZAFFER TUĞSAVUL,2014,5600
4690,ESENTEPE,MÜSELLES,2014,15000
4691,ESENTEPE,MÜSELLES,2014,25500
4692,ESENTEPE,MÜŞİR ABDULLAH,2014,5600
4693,ESENTEPE,MÜŞİR DERVİŞ İBRAHİM,2014,5600
4694,ESENTEPE,MÜŞİR İSMAİL HAKKI,2014,5600
4695,ESENTEPE,OTO,2014,23000
4696,ESENTEPE,OTO,2014,4900
4697,ESENTEPE,OYA,2014,15000
4698,ESENTEPE,RESSAMLAR,2014,3500
4699,ESENTEPE,RIDVAN KORAL,2014,5600
4700,ESENTEPE,SAĞLAM FİKİR,2014,6300
4701,ESENTEPE,SAĞLAM FİKİR ARALIĞI,2014,6300
4702,ESENTEPE,SALİH TOZAN,2014,9000
4703,ESENTEPE,SALİH TOZAN,2014,4900
4704,ESENTEPE,ŞAİRLER,2014,2000
4705,ESENTEPE,ŞEHİT ÜSTEĞMEN MEHMET GÖNENÇ,2014,5000
4706,ESENTEPE,ŞENLİK,2014,2000
4707,ESENTEPE,TALAT PAŞA,2014,21250
4708,ESENTEPE,TEVFİK ERDÖNMEZ PAŞA,2014,5600
4709,ESENTEPE,VİLLA,2014,9750
4710,ESENTEPE,YAZARLAR,2014,21000
4711,ESENTEPE,YAZARLAR,2014,6300
4712,ESENTEPE,YILDIZ POSTA,2014,12750
4713,ESENTEPE,YUVAM,2014,5600
4714,ESENTEPE,YÜZBAŞI KAYA ALDOĞAN,2014,6300
4715,ESENTEPE,ZİNCİRLİDERE,2014,3500
4716,ESENTEPE,"1956 ADA, 44 PARSEL",2013,5184.68
4717,ESENTEPE,23 TEMMUZ,2013,4320.57
4718,ESENTEPE,2. KESKİN KALEM,2013,1295.57
4719,ESENTEPE,ALİ KAYA,2013,8641.14
4720,ESENTEPE,ATOM,2013,2592.34
4721,ESENTEPE,AVNİ DİLLİGİL,2013,1728.23
4722,ESENTEPE,BAHAR,2013,1295.57
4723,ESENTEPE,BARBAROS BULVARI,2013,13824.64
4724,ESENTEPE,BÜYÜKDERE,2013,13824.64
4725,ESENTEPE,CEMİL CAHİT TOYDEMİR,2013,2592.34
4726,ESENTEPE,DEDE KORKUT,2013,864.11
4727,ESENTEPE,DEREBOYU,2013,1295.57
4728,ESENTEPE,DERGİLER,2013,4320.57
4729,ESENTEPE,ECZA,2013,8641.14
4730,ESENTEPE,FAZIL BİLGE,2013,2592.34
4731,ESENTEPE,FEZA,2013,1295.57
4732,ESENTEPE,GÖNÜL 1,2013,864.11
4733,ESENTEPE,HABERLER,2013,4320.57
4734,ESENTEPE,HARMAN 1,2013,8641.14
4735,ESENTEPE,HİKAYE,2013,4320.57
4736,ESENTEPE,İRFAN BAŞTUĞ PAŞA,2013,2592.34
4737,ESENTEPE,İSMET İNÖNÜ,2013,8641.14
4738,ESENTEPE,İZZETTİN ÇALIŞLAR,2013,2592.34
4739,ESENTEPE,KARDEŞLER,2013,1295.57
4740,ESENTEPE,KASAP,2013,6912.91
4741,ESENTEPE,KELEBEK ÇIKMAZI,2013,4320.57
4742,ESENTEPE,KESKİN KALEM,2013,4320.57
4743,ESENTEPE,KIR GÜLÜ,2013,864.11
4744,ESENTEPE,KIR GÜLÜ,2013,13824.64
4745,ESENTEPE,KORE ŞEHİTLERİ,2013,6912.91
4746,ESENTEPE,KÖPRÜLÜ,2013,1295.57
4747,ESENTEPE,MAHMUT MUHTAR,2013,2592.34
4748,ESENTEPE,MATBUAT,2013,4320.57
4749,ESENTEPE,MEHMET ALİ ÜLGEN,2013,2592.34
4750,ESENTEPE,MİTHAT ULU ÜNLÜ,2013,4320.57
4751,ESENTEPE,MUZAFFER GÖKSENİN,2013,2592.34
4752,ESENTEPE,MUZAFFER TUĞSAVUL,2013,2592.34
4753,ESENTEPE,MÜSELLES,2013,6912.91
4754,ESENTEPE,MÜŞİR ABDULLAH,2013,2592.34
4755,ESENTEPE,MÜŞİR DERVİŞ İBRAHİM,2013,2592.34
4756,ESENTEPE,MÜŞİR İSMAİL HAKKI,2013,2592.34
4757,ESENTEPE,OTO,2013,1728.23
4758,ESENTEPE,OYA,2013,4320.57
4759,ESENTEPE,RESSAMLAR,2013,1295.57
4760,ESENTEPE,RIDVAN KORAL,2013,2592.34
4761,ESENTEPE,SAĞLAM FİKİR,2013,4320.57
4762,ESENTEPE,SAĞLAM FİKİR ARALIĞI,2013,4320.57
4763,ESENTEPE,SALİH TOZAN,2013,3456.46
4764,ESENTEPE,SALİH TOZAN,2013,1728.23
4765,ESENTEPE,ŞAİRLER,2013,1295.57
4766,ESENTEPE,ŞEHİT ÜSTEĞMEN MEHMET GÖNENÇ,2013,5184.68
4767,ESENTEPE,ŞENLİK,2013,1295.57
4768,ESENTEPE,TALAT PAŞA,2013,8641.14
4769,ESENTEPE,TEVFİK ERDÖNMEZ PAŞA,2013,2592.34
4770,ESENTEPE,VİLLA,2013,4320.57
4771,ESENTEPE,YAZARLAR,2013,4320.57
4772,ESENTEPE,YILDIZ POSTA,2013,6048.8
4773,ESENTEPE,YUVAM,2013,2592.34
4774,ESENTEPE,YÜZBAŞI KAYA ALDOĞAN,2013,5184.68
4775,ESENTEPE,ZİNCİRLİDERE,2013,1728.23
4776,ESENTEPE,"1956 ADA, 44 PARSEL",2012,4809.54
4777,ESENTEPE,23 TEMMUZ,2012,4007.95
4778,ESENTEPE,2. KESKİN KALEM,2012,1201.83
4779,ESENTEPE,ALİ KAYA,2012,8015.9
4780,ESENTEPE,ATOM,2012,2404.77
4781,ESENTEPE,AVNİ DİLLİGİL,2012,1603.18
4782,ESENTEPE,BAHAR,2012,1201.83
4783,ESENTEPE,BARBAROS BULVARI,2012,12824.34
4784,ESENTEPE,BÜYÜKDERE,2012,12824.34
4785,ESENTEPE,CEMİL CAHİT TOYDEMİR,2012,2404.77
4786,ESENTEPE,DEDE KORKUT,2012,801.59
4787,ESENTEPE,DEREBOYU,2012,1201.83
4788,ESENTEPE,DERGİLER,2012,4007.95
4789,ESENTEPE,ECZA,2012,8015.9
4790,ESENTEPE,FAZIL BİLGE,2012,2404.77
4791,ESENTEPE,FEZA,2012,1201.83
4792,ESENTEPE,GÖNÜL 1,2012,801.59
4793,ESENTEPE,HABERLER,2012,4007.95
4794,ESENTEPE,HARMAN 1,2012,8015.9
4795,ESENTEPE,HİKAYE,2012,4007.95
4796,ESENTEPE,İRFAN BAŞTUĞ PAŞA,2012,2404.77
4797,ESENTEPE,İSMET İNÖNÜ,2012,8015.9
4798,ESENTEPE,İZZETTİN ÇALIŞLAR,2012,2404.77
4799,ESENTEPE,KARDEŞLER,2012,1201.83
4800,ESENTEPE,KASAP,2012,6412.72
4801,ESENTEPE,KELEBEK ÇIKMAZI,2012,4007.95
4802,ESENTEPE,KESKİN KALEM,2012,4007.95
4803,ESENTEPE,KIR GÜLÜ,2012,12824.34
4804,ESENTEPE,KIR GÜLÜ,2012,801.59
4805,ESENTEPE,KORE ŞEHİTLERİ,2012,6412.72
4806,ESENTEPE,KÖPRÜLÜ,2012,1201.83
4807,ESENTEPE,MAHMUT MUHTAR,2012,2404.77
4808,ESENTEPE,MATBUAT,2012,4007.95
4809,ESENTEPE,MEHMET ALİ ÜLGEN,2012,2404.77
4810,ESENTEPE,MİTHAT ULU ÜNLÜ,2012,4007.95
4811,ESENTEPE,MUZAFFER GÖKSENİN,2012,2404.77
4812,ESENTEPE,MUZAFFER TUĞSAVUL,2012,2404.77
4813,ESENTEPE,MÜSELLES,2012,6412.72
4814,ESENTEPE,MÜŞİR ABDULLAH,2012,2404.77
4815,ESENTEPE,MÜŞİR DERVİŞ İBRAHİM,2012,2404.77
4816,ESENTEPE,MÜŞİR İSMAİL HAKKI,2012,2404.77
4817,ESENTEPE,OTO,2012,1603.18
4818,ESENTEPE,OYA,2012,4007.95
4819,ESENTEPE,RESSAMLAR,2012,1201.83
4820,ESENTEPE,RIDVAN KORAL,2012,2404.77
4821,ESENTEPE,SAĞLAM FİKİR,2012,4007.95
4822,ESENTEPE,SAĞLAM FİKİR ARALIĞI,2012,4007.95
4823,ESENTEPE,SALİH TOZAN,2012,3206.36
4824,ESENTEPE,SALİH TOZAN,2012,1603.18
4825,ESENTEPE,ŞAİRLER,2012,1201.83
4826,ESENTEPE,ŞEHİT ÜSTEĞMEN MEHMET GÖNENÇ,2012,4809.54
4827,ESENTEPE,ŞENLİK,2012,1201.83
4828,ESENTEPE,TALAT PAŞA,2012,8015.9
4829,ESENTEPE,TEVFİK ERDÖNMEZ PAŞA,2012,2404.77
4830,ESENTEPE,VİLLA,2012,4007.95
4831,ESENTEPE,YAZARLAR,2012,4007.95
4832,ESENTEPE,YILDIZ POSTA,2012,5611.13
4833,ESENTEPE,YUVAM,2012,2404.77
4834,ESENTEPE,YÜZBAŞI KAYA ALDOĞAN,2012,4809.54
4835,ESENTEPE,ZİNCİRLİDERE,2012,1603.18
4836,ESENTEPE,"1956 ADA, 44 PARSEL",2011,4362
4837,ESENTEPE,23 TEMMUZ,2011,3635
4838,ESENTEPE,2. KESKİN KALEM,2011,1090
4839,ESENTEPE,ALİ KAYA,2011,7270
4840,ESENTEPE,ATOM,2011,2181
4841,ESENTEPE,AVNİ DİLLİGİL,2011,1454
4842,ESENTEPE,BAHAR,2011,1090
4843,ESENTEPE,BARBAROS BULVARI,2011,11631
4844,ESENTEPE,BÜYÜKDERE,2011,11631
4845,ESENTEPE,CEMİL CAHİT TOYDEMİR,2011,2181
4846,ESENTEPE,DEDE KORKUT,2011,727
4847,ESENTEPE,DEREBOYU,2011,1090
4848,ESENTEPE,DERGİLER,2011,3635
4849,ESENTEPE,ECZA,2011,7270
4850,ESENTEPE,FAZIL BİLGE,2011,2181
4851,ESENTEPE,FEZA,2011,1090
4852,ESENTEPE,GÖNÜL 1,2011,727
4853,ESENTEPE,HABERLER,2011,3635
4854,ESENTEPE,HARMAN 1,2011,7270
4855,ESENTEPE,HİKAYE,2011,3635
4856,ESENTEPE,İRFAN BAŞTUĞ PAŞA,2011,2181
4857,ESENTEPE,İSMET İNÖNÜ,2011,7270
4858,ESENTEPE,İZZETTİN ÇALIŞLAR,2011,2181
4859,ESENTEPE,KARDEŞLER,2011,1090
4860,ESENTEPE,KASAP,2011,5816
4861,ESENTEPE,KELEBEK ÇIKMAZI,2011,3635
4862,ESENTEPE,KESKİN KALEM,2011,3635
